,Marque,Model,Marque_Model,Prix,Mise_en_circulation,Puissance_fiscale,Kilometrage,Carburant,Boite_Vitesse,Gouvernorat
3042,Volkswagen,POLOSEDAN,Volkswagen POLOSEDAN,40000,2016,5,142000,Essence,Manuelle,benarous
3043,Volkswagen,Caddy,Volkswagen Caddy,35000,2015,5,214000,Diesel,Manuelle,kairouan
3044,Volkswagen,Golf5,Volkswagen Golf5,30000,2008,5,233000,Essence,Manuelle,sfax
3045,Volkswagen,Caddy,Volkswagen Caddy,31000,2012,5,220000,Diesel,Manuelle,kasserine
3046,Volkswagen,Caddy,Volkswagen Caddy,28000,2012,5,180000,Diesel,Manuelle,sidi-bouzid
3047,Volkswagen,Golf6,Volkswagen Golf6,41500,2012,5,142000,Essence,Manuelle,monastir
3048,Volkswagen,Passat,Volkswagen Passat,44500,2012,5,200000,Diesel,Manuelle,monastir
3049,Volkswagen,Passat,Volkswagen Passat,31000,2010,5,198000,Diesel,Manuelle,sfax
3050,Volkswagen,Passat,Volkswagen Passat,49000,2011,5,200000,Diesel,Manuelle,medenine
3051,Volkswagen,Passat,Volkswagen Passat,34000,2010,5,217000,Diesel,Manuelle,nabeul
3052,Volkswagen,Caddy,Volkswagen Caddy,26800,2013,5,173000,Diesel,Manuelle,gafsa
3053,Volkswagen,Passat,Volkswagen Passat,56000,2015,5,147000,Diesel,Manuelle,nabeul
3054,Volkswagen,Caddy,Volkswagen Caddy,38800,2017,5,95623,Diesel,Manuelle,kairouan
3055,Volkswagen,Golf7R-LINE,Volkswagen Golf7R-LINE,75000,2015,5,53358,Essence,Manuelle,sfax
3056,Volkswagen,Caddy1èremain64800km,Volkswagen Caddy1èremain64800km,37000,2015,5,65800,Diesel,Manuelle,zaghouan
3057,Volkswagen,PoloSedan1.4,Volkswagen PoloSedan1.4,32000,2016,5,129000,Essence,Manuelle,sfax
3058,Volkswagen,Golf7highline,Volkswagen Golf7highline,54500,2015,5,107000,Essence,Manuelle,manouba
3059,Volkswagen,Golf7Bluemotion,Volkswagen Golf7Bluemotion,60000,2014,5,99000,Essence,Manuelle,sousse
3060,Volkswagen,Polotrendline1.4,Volkswagen Polotrendline1.4,30000,2013,5,206000,Essence,Manuelle,monastir
3061,Volkswagen,Golf7Highlineimportée,Volkswagen Golf7Highlineimportée,57000,2015,5,138000,Diesel,Manuelle,nabeul
3062,Volkswagen,PoloPOLO7Modèle2013,Volkswagen PoloPOLO7Modèle2013,27000,2013,5,207000,Essence,Manuelle,manouba
3063,Volkswagen,Golf71.2,Volkswagen Golf71.2,52000,2013,5,100000,Essence,Manuelle,sfax
3064,Volkswagen,Golf71.2tsi,Volkswagen Golf71.2tsi,56000,2013,5,122000,Essence,Manuelle,nabeul
3065,Volkswagen,Caddy,Volkswagen Caddy,34500,2015,5,75000,Diesel,Manuelle,sfax
3066,Volkswagen,Golf71.6tdi,Volkswagen Golf71.6tdi,75000,2016,5,118000,Diesel,Manuelle,nabeul
3067,Volkswagen,PoloSedan1.4,Volkswagen PoloSedan1.4,39000,2017,5,64000,Essence,Manuelle,sfax
3068,Volkswagen,Caddy,Volkswagen Caddy,38000,2017,5,165000,Diesel,Manuelle,gabes
3069,Volkswagen,Golf71.2tsi,Volkswagen Golf71.2tsi,43000,2013,5,170000,Essence,Manuelle,sousse
3070,Volkswagen,PoloSedanHighline,Volkswagen PoloSedanHighline,34000,2015,5,185000,Essence,Manuelle,mahdia
3071,Volkswagen,Golf71.2,Volkswagen Golf71.2,85000,2016,5,60000,Essence,Manuelle,sfax
3072,Volkswagen,POLOSEDAN,Volkswagen POLOSEDAN,49000,2018,5,29700,Essence,Manuelle,mahdia
3073,Volkswagen,Golf6,Volkswagen Golf6,39000,2012,5,255000,Essence,Manuelle,nabeul
3074,Volkswagen,Golf7Bleumotion,Volkswagen Golf7Bleumotion,50000,2014,5,150000,Essence,Manuelle,beja
3075,Volkswagen,Golf71.2.5Chboite6,Volkswagen Golf71.2.5Chboite6,57000,2014,5,148000,Essence,Manuelle,sfax
3076,Volkswagen,PoloTDI,Volkswagen PoloTDI,17000,2001,5,1000,Diesel,Manuelle,mahdia
3077,Volkswagen,Golf51.4,Volkswagen Golf51.4,29500,2008,5,240000,Diesel,Manuelle,manouba
3078,Volkswagen,Caddy,Volkswagen Caddy,39000,2017,5,163000,Diesel,Manuelle,monastir
3079,Volkswagen,Polo1.2,Volkswagen Polo1.2,27500,2013,5,166000,Essence,Manuelle,gabes
3080,Volkswagen,Golf6Excellente,Volkswagen Golf6Excellente,33000,2011,5,152000,Essence,Manuelle,manouba
3081,Volkswagen,PassatTDI1.6Bluemotion,Volkswagen PassatTDI1.6Bluemotion,35500,2010,5,290000,Diesel,Manuelle,medenine
3082,Volkswagen,Golf71.2TSI/Trendline,Volkswagen Golf71.2TSI/Trendline,45000,2014,5,166000,Essence,Manuelle,nabeul
3083,Volkswagen,Golf7UneBellegolf7importée,Volkswagen Golf7UneBellegolf7importée,64000,2016,5,148000,Diesel,Manuelle,sousse
3084,Volkswagen,Passat,Volkswagen Passat,40000,2011,5,200663,Diesel,Manuelle,sfax
3085,Volkswagen,PoloPolo7,Volkswagen PoloPolo7,24000,2010,5,182000,Essence,Manuelle,mahdia
3086,Volkswagen,Golf7essence,Volkswagen Golf7essence,70000,2015,5,120000,Essence,Automatique,sfax
3087,Volkswagen,POLOSEDAN,Volkswagen POLOSEDAN,45000,2017,5,87700,Essence,Manuelle,sousse
3088,Volkswagen,Golf61.4essence,Volkswagen Golf61.4essence,39000,2010,5,153000,Essence,Manuelle,sidi-bouzid
3089,Volkswagen,Polo7,Volkswagen Polo7,26000,2012,5,220000,Essence,Manuelle,kairouan
3090,Volkswagen,PoloSedan1.4,Volkswagen PoloSedan1.4,33500,2017,5,126000,Essence,Manuelle,sfax
3091,Volkswagen,Golf61.2TSITEAM,Volkswagen Golf61.2TSITEAM,37000,2011,5,143000,Essence,Manuelle,benarous
3092,Volkswagen,Golf71.2tsi,Volkswagen Golf71.2tsi,47000,2013,5,138000,Essence,Manuelle,benarous
3093,Volkswagen,Golf5,Volkswagen Golf5,29000,2007,5,165000,Diesel,Manuelle,benarous
3094,Volkswagen,PoloSedan1.4,Volkswagen PoloSedan1.4,40000,2016,5,142000,Essence,Manuelle,benarous
3095,Volkswagen,Golf4,Volkswagen Golf4,15000,1999,5,300000,Diesel,Manuelle,sfax
3096,Volkswagen,GOLFPLUS,Volkswagen GOLFPLUS,35500,2011,5,188000,Diesel,Manuelle,nabeul
3097,Volkswagen,Passat,Volkswagen Passat,36500,2011,5,270000,Essence,Manuelle,kairouan
3098,Volkswagen,Caddy,Volkswagen Caddy,32000,2016,5,170000,Diesel,Manuelle,nabeul
3099,Volkswagen,GOLFPLUS,Volkswagen GOLFPLUS,68000,2015,5,68000,Essence,Manuelle,sousse
3100,Volkswagen,Golf4,Volkswagen Golf4,18900,2000,5,233000,Essence,Manuelle,nabeul
3101,Volkswagen,Passat,Volkswagen Passat,32500,2010,5,24500,Diesel,Manuelle,tozeur
3102,Volkswagen,Passat,Volkswagen Passat,36000,2011,5,201000,Diesel,Manuelle,nabeul
3103,Volkswagen,Caddy,Volkswagen Caddy,35000,2017,5,176000,Diesel,Manuelle,bizerte
3104,Volkswagen,GOLFPLUS,Volkswagen GOLFPLUS,44000,2015,5,150000,Essence,Manuelle,sfax
3105,Volkswagen,Caddy,Volkswagen Caddy,29000,2014,5,276000,Diesel,Manuelle,benarous
3106,Volkswagen,Golf6,Volkswagen Golf6,34000,2010,5,250000,Diesel,Manuelle,nabeul
3107,Volkswagen,GOLFPLUS,Volkswagen GOLFPLUS,19000,2000,5,250000,Essence,Manuelle,nabeul
3108,Volkswagen,Caddy,Volkswagen Caddy,40000,2016,5,120000,Diesel,Manuelle,manouba
3109,Volkswagen,Golf4,Volkswagen Golf4,19000,2000,5,212000,Essence,Manuelle,sidi-bouzid
3110,Volkswagen,Fox,Volkswagen Fox,8500,1995,5,178000,Essence,Manuelle,benarous
3111,Volkswagen,Passat,Volkswagen Passat,47000,2012,5,160000,Diesel,Manuelle,siliana
3112,Volkswagen,GOLFPLUS,Volkswagen GOLFPLUS,50000,2013,5,14600,Essence,Manuelle,beja
3113,Volkswagen,Caddy,Volkswagen Caddy,37000,2015,5,125000,Diesel,Manuelle,manouba
3114,Volkswagen,Passat,Volkswagen Passat,42000,2011,5,217000,Diesel,Manuelle,benarous
3115,Volkswagen,Golf6,Volkswagen Golf6,39500,2011,5,235000,Essence,Manuelle,benarous
3116,Volkswagen,Golf6,Volkswagen Golf6,39500,2010,5,160000,Essence,Manuelle,sfax
3117,Volkswagen,Golf4,Volkswagen Golf4,18500,1999,5,300000,Essence,Manuelle,nabeul
3118,Volkswagen,Passat,Volkswagen Passat,45000,2012,5,270000,Diesel,Manuelle,benarous
3119,Volkswagen,Golf6,Volkswagen Golf6,35500,2010,5,230000,Diesel,Manuelle,sousse
3120,Volkswagen,Passat,Volkswagen Passat,45000,2012,5,170000,Diesel,Manuelle,manouba
3121,Volkswagen,Caddy,Volkswagen Caddy,30000,2013,5,148000,Diesel,Manuelle,nabeul
3122,Volkswagen,GOLFPLUS,Volkswagen GOLFPLUS,11111,2014,5,220000,Essence,Manuelle,manouba
3123,Volkswagen,Caddy,Volkswagen Caddy,27500,2015,5,225000,Diesel,Manuelle,sousse
3124,Volkswagen,Golf5,Volkswagen Golf5,18000,2004,5,207000,Essence,Manuelle,benarous
3125,Volkswagen,Caddy,Volkswagen Caddy,24000,2013,5,270000,Diesel,Manuelle,sousse
3126,Volkswagen,Passat,Volkswagen Passat,32000,2007,5,266000,Diesel,Manuelle,sousse
3127,Volkswagen,T4Multivan,Volkswagen T4Multivan,15312,2006,5,284000,Diesel,Manuelle,sousse
3128,Volkswagen,Touran,Volkswagen Touran,10000,2010,5,241500,Diesel,Manuelle,sousse
3129,Volkswagen,Passat,Volkswagen Passat,40000,2011,5,190000,Diesel,Manuelle,benarous
3130,Volkswagen,Touran,Volkswagen Touran,52500,2012,5,124000,Diesel,Manuelle,sousse
3131,Volkswagen,Golf,Volkswagen Golf,67300,2016,5,150000,Diesel,Manuelle,monastir
3132,Volkswagen,Golf,Volkswagen Golf,24000,2016,5,100000,Diesel,Manuelle,bizerte
3133,Volkswagen,Golf,Volkswagen Golf,10000,2015,5,100000,Diesel,Manuelle,bizerte
3134,Volkswagen,Golf,Volkswagen Golf,67000,2016,5,130000,Essence,Manuelle,sfax
3135,Volkswagen,Golf,Volkswagen Golf,35500,2011,5,212000,Diesel,Manuelle,benarous
3136,Volkswagen,Golf,Volkswagen Golf,51500,2014,5,13900,Essence,Manuelle,gafsa
3137,Volkswagen,Golf,Volkswagen Golf,58000,2015,5,114000,Essence,Manuelle,sfax
3138,Volkswagen,Golf,Volkswagen Golf,30000,2008,5,161700,Essence,Manuelle,benarous
3139,Volkswagen,Golf,Volkswagen Golf,42000,2011,5,176000,Diesel,Manuelle,sousse
3140,Volkswagen,Golf,Volkswagen Golf,21500,2001,5,234000,Diesel,Manuelle,monastir
3141,Volkswagen,Golf,Volkswagen Golf,35000,2011,5,205000,Diesel,Manuelle,gabes
3142,Volkswagen,Golf,Volkswagen Golf,46000,2014,5,135000,Essence,Manuelle,nabeul
3143,Volkswagen,Golf,Volkswagen Golf,43000,2012,5,194000,Diesel,Manuelle,benarous
3144,Volkswagen,Golf,Volkswagen Golf,46500,2013,5,189000,Essence,Manuelle,sidi-bouzid
3145,Volkswagen,Golf,Volkswagen Golf,34000,2011,5,260000,Diesel,Manuelle,sousse
3146,Volkswagen,Golf,Volkswagen Golf,63000,2015,5,100000,Essence,Manuelle,benarous
3147,Volkswagen,Golf,Volkswagen Golf,48000,2013,5,131000,Essence,Manuelle,gafsa
3148,Volkswagen,Golf,Volkswagen Golf,47000,2014,5,210000,Diesel,Manuelle,nabeul
3149,Volkswagen,Golf,Volkswagen Golf,39000,2012,5,220000,Diesel,Manuelle,bizerte
3150,Volkswagen,Golf,Volkswagen Golf,15000,1990,5,280000,Diesel,Manuelle,nabeul
3151,Volkswagen,Golf,Volkswagen Golf,50000,2015,5,130000,Essence,Manuelle,manouba
3152,Volkswagen,Golf,Volkswagen Golf,48000,2013,5,183000,Essence,Manuelle,benarous
3153,Volkswagen,Golf,Volkswagen Golf,39000,2009,5,121000,Essence,Manuelle,sfax
3154,Volkswagen,Golf,Volkswagen Golf,31000,2010,5,300000,Diesel,Manuelle,bizerte
3155,Volkswagen,Golf,Volkswagen Golf,36000,2012,5,240000,Diesel,Manuelle,medenine
3156,Volkswagen,Golf,Volkswagen Golf,61000,2014,5,11000,Essence,Manuelle,sidi-bouzid
3157,Volkswagen,Golf,Volkswagen Golf,85000,2018,5,50000,Essence,Automatique,manouba
3158,Volkswagen,Golf,Volkswagen Golf,48000,2013,5,155000,Essence,Manuelle,sousse
3159,Volkswagen,Golf,Volkswagen Golf,51800,2013,5,154000,Essence,Manuelle,nabeul
3160,Volkswagen,Golf,Volkswagen Golf,22000,2002,5,166000,Diesel,Manuelle,beja
3161,Volkswagen,Golf,Volkswagen Golf,68000,2014,5,21500,Essence,Manuelle,benarous
3162,Volkswagen,Golf,Volkswagen Golf,47000,2013,5,170000,Diesel,Manuelle,sfax
3163,Volkswagen,Golf,Volkswagen Golf,40000,2011,5,126000,Essence,Automatique,kef
3164,Volkswagen,Golf,Volkswagen Golf,48000,2013,5,170000,Diesel,Manuelle,sfax
3165,Volkswagen,Golf,Volkswagen Golf,35000,2011,5,200000,Diesel,Manuelle,benarous
3166,Volkswagen,Golf,Volkswagen Golf,57500,2016,5,100000,Diesel,Manuelle,kasserine
3167,Volkswagen,Golf,Volkswagen Golf,42000,2013,5,190000,Diesel,Manuelle,benarous
3168,Volkswagen,Golf,Volkswagen Golf,57800,2015,5,75000,Essence,Manuelle,benarous
3169,Volkswagen,Golf,Volkswagen Golf,65000,2015,5,55000,Diesel,Manuelle,benarous
3170,Volkswagen,Golf,Volkswagen Golf,58000,2016,5,109000,Diesel,Manuelle,benarous
3171,Volkswagen,Golf,Volkswagen Golf,17500,1999,5,200000,Diesel,Manuelle,benarous
3172,Volkswagen,Golf,Volkswagen Golf,65500,2016,5,80000,Essence,Manuelle,sousse
3173,Volkswagen,Golf,Volkswagen Golf,37800,2012,5,181000,Diesel,Manuelle,mahdia
3174,Volkswagen,Golf,Volkswagen Golf,52000,2016,5,115000,Essence,Manuelle,nabeul
3175,Volkswagen,Golf,Volkswagen Golf,52000,2015,5,110260,Essence,Manuelle,benarous
3176,Volkswagen,Golf,Volkswagen Golf,45000,2013,5,250000,Essence,Manuelle,beja
3177,Volkswagen,Golf,Volkswagen Golf,37800,2012,5,180000,Diesel,Manuelle,mahdia
3178,Volkswagen,Golf,Volkswagen Golf,33000,2011,5,256000,Diesel,Manuelle,benarous
3179,Volkswagen,Golf,Volkswagen Golf,40000,2012,5,206000,Diesel,Manuelle,tataouine
3180,Volkswagen,Golf,Volkswagen Golf,41000,2010,5,175000,Essence,Manuelle,sousse
3181,Volkswagen,Golf,Volkswagen Golf,35000,2012,5,218963,Essence,Manuelle,kasserine
3182,Volkswagen,Golf,Volkswagen Golf,52000,2013,5,130000,Essence,Manuelle,monastir
3183,Volkswagen,Golf,Volkswagen Golf,12000,2012,5,100000,Essence,Automatique,gafsa
3184,Volkswagen,Golf,Volkswagen Golf,28000,2008,5,300000,Essence,Manuelle,sousse
3185,Volkswagen,Golf,Volkswagen Golf,31000,2006,5,249000,Essence,Manuelle,benarous
3186,Volkswagen,Golf,Volkswagen Golf,35000,2010,5,250000,Diesel,Manuelle,nabeul
3187,Volkswagen,Golf,Volkswagen Golf,66000,2017,5,98000,Essence,Manuelle,sousse
3188,Volkswagen,Golf,Volkswagen Golf,67000,2016,5,73000,Essence,Manuelle,kasserine
3189,Volkswagen,Golf,Volkswagen Golf,39000,2009,5,245000,Essence,Manuelle,nabeul
3190,Volkswagen,Golf,Volkswagen Golf,33000,2011,5,152000,Essence,Manuelle,manouba
3191,Volkswagen,Golf,Volkswagen Golf,59000,2013,5,85000,Essence,Manuelle,zaghouan
3192,Volkswagen,Golf,Volkswagen Golf,56500,2013,5,132000,Essence,Manuelle,sousse
3193,Volkswagen,Golf,Volkswagen Golf,59000,2013,5,122000,Essence,Manuelle,sousse
3194,Volkswagen,Golf,Volkswagen Golf,49800,2015,5,49000,Essence,Manuelle,nabeul
3195,Volkswagen,Golf,Volkswagen Golf,50800,2014,5,35000,Essence,Manuelle,benarous
3196,Volkswagen,Golf,Volkswagen Golf,14000,2010,5,110000,Essence,Manuelle,nabeul
3197,Volkswagen,Golf,Volkswagen Golf,40000,2013,5,80000,Essence,Manuelle,nabeul
3198,Volkswagen,Polo,Volkswagen Polo,19800,2008,5,268000,Essence,Manuelle,nabeul
3199,Volkswagen,Polo,Volkswagen Polo,19000,2005,5,125000,Essence,Manuelle,gafsa
3200,Volkswagen,Polo,Volkswagen Polo,29900,2010,5,170000,Essence,Manuelle,benarous
3201,Volkswagen,Polo,Volkswagen Polo,27000,2013,5,207000,Essence,Manuelle,manouba
3202,Volkswagen,Polo,Volkswagen Polo,40000,2018,5,110000,Essence,Manuelle,sousse
3203,Volkswagen,Polo,Volkswagen Polo,30000,2013,5,206000,Essence,Manuelle,monastir
3204,Volkswagen,Polo,Volkswagen Polo,20000,2007,5,258000,Essence,Manuelle,manouba
3205,Volkswagen,Polo,Volkswagen Polo,27500,2013,5,166000,Essence,Manuelle,gabes
3206,Volkswagen,Polo,Volkswagen Polo,26800,2010,5,162000,Essence,Manuelle,benarous
3207,Volkswagen,Polo,Volkswagen Polo,21700,2004,5,150138,Essence,Manuelle,benarous
3208,Volkswagen,Polo,Volkswagen Polo,12200,1998,5,116000,Essence,Manuelle,jendouba
3209,Volkswagen,Polo,Volkswagen Polo,17500,2008,5,245000,Essence,Manuelle,sousse
3210,Volkswagen,Polo,Volkswagen Polo,26000,2012,5,220000,Essence,Manuelle,kairouan
3211,Volkswagen,Polo,Volkswagen Polo,18000,2005,5,180000,Essence,Manuelle,kebili
3212,Volkswagen,Polo,Volkswagen Polo,24000,2010,5,182000,Essence,Manuelle,mahdia
3213,Volkswagen,Polo,Volkswagen Polo,10000,1998,5,117000,Essence,Manuelle,jendouba
3214,Volkswagen,Polo,Volkswagen Polo,10500,1998,5,117000,Essence,Manuelle,jendouba
3215,Volkswagen,Polo,Volkswagen Polo,12000,1997,5,229000,Essence,Manuelle,benarous
3216,Volkswagen,Polo,Volkswagen Polo,10600,2001,5,300000,Essence,Manuelle,benarous
3217,Volkswagen,Polo,Volkswagen Polo,40800,2017,5,89600,Diesel,Manuelle,sousse
3218,Volkswagen,Polo,Volkswagen Polo,19000,2005,5,225000,Essence,Manuelle,benarous
3219,Volkswagen,Polo,Volkswagen Polo,13000,1999,5,300000,Essence,Manuelle,benarous
3220,Volkswagen,Polo,Volkswagen Polo,12500,1996,5,226000,Essence,Manuelle,benarous
3221,Volkswagen,Polo,Volkswagen Polo,25000,2010,5,135000,Essence,Manuelle,sousse
3222,Volkswagen,Polo,Volkswagen Polo,12500,1998,5,116000,Essence,Manuelle,jendouba
3223,Volkswagen,Polo,Volkswagen Polo,24800,2012,5,158500,Essence,Manuelle,monastir
3224,Volkswagen,Polo,Volkswagen Polo,34000,2016,5,108000,Essence,Manuelle,zaghouan
3225,Volkswagen,Polo,Volkswagen Polo,36500,2017,5,51000,Essence,Manuelle,gabes
3226,Volkswagen,Polo,Volkswagen Polo,40000,2018,5,90000,Essence,Manuelle,sousse
3227,Volkswagen,Polo,Volkswagen Polo,30000,2015,5,210000,Essence,Manuelle,kairouan
3228,Volkswagen,Polo,Volkswagen Polo,15000,2004,5,173000,Essence,Manuelle,benarous
3229,Volkswagen,Polo,Volkswagen Polo,26000,2011,5,145000,Essence,Manuelle,kairouan
3230,Volkswagen,Polo,Volkswagen Polo,31000,2015,5,83000,Essence,Manuelle,sfax
3231,Volkswagen,Polo,Volkswagen Polo,23000,2010,5,170000,Essence,Manuelle,kasserine
3232,Volkswagen,Polo,Volkswagen Polo,24000,2010,5,190000,Essence,Manuelle,manouba
3233,Volkswagen,Polo,Volkswagen Polo,30000,2010,5,185000,Essence,Manuelle,manouba
3234,Volkswagen,Polo,Volkswagen Polo,26500,2013,5,164000,Essence,Manuelle,sousse
3235,Volkswagen,Polo,Volkswagen Polo,27000,2013,5,136000,Essence,Manuelle,manouba
3236,Volkswagen,Polo,Volkswagen Polo,21000,2006,5,240000,Essence,Manuelle,nabeul
3237,Volkswagen,Polo,Volkswagen Polo,13200,2001,5,300000,Essence,Manuelle,sousse
3238,Volkswagen,Polo,Volkswagen Polo,36000,2016,5,85000,Diesel,Manuelle,zaghouan
3239,Volkswagen,Polo,Volkswagen Polo,20000,2009,5,170000,Diesel,Manuelle,benarous
3240,Volkswagen,Polo,Volkswagen Polo,14000,1999,5,229300,Essence,Manuelle,jendouba
3241,Volkswagen,Polo,Volkswagen Polo,18000,2005,5,180000,Essence,Manuelle,kebili
3242,Volkswagen,Polo,Volkswagen Polo,40000,2018,5,110000,Essence,Manuelle,sousse
3243,Volkswagen,Polo,Volkswagen Polo,20000,2007,5,258000,Essence,Manuelle,manouba
3244,Volkswagen,Polo,Volkswagen Polo,12200,1998,5,116000,Essence,Manuelle,jendouba
3245,Volkswagen,Polo,Volkswagen Polo,17500,2008,5,245000,Essence,Manuelle,sousse
3246,Volkswagen,Polo,Volkswagen Polo,26800,2013,5,122000,Essence,Manuelle,nabeul
3247,Volkswagen,Polo,Volkswagen Polo,21700,2004,5,150138,Essence,Manuelle,benarous
3248,Volkswagen,Polo,Volkswagen Polo,26800,2010,5,162000,Essence,Manuelle,benarous
3249,Volkswagen,Polo,Volkswagen Polo,25500,2010,5,121000,Essence,Manuelle,benarous
3250,Volkswagen,Polo,Volkswagen Polo,25000,2011,5,210000,Essence,Manuelle,kebili
3251,Volkswagen,Polo,Volkswagen Polo,14800,2004,5,200000,Essence,Manuelle,kairouan
3252,Volkswagen,Polo,Volkswagen Polo,18500,2006,5,230000,Essence,Manuelle,sousse
3253,Volkswagen,Polo,Volkswagen Polo,16500,2004,5,236000,Essence,Manuelle,bizerte
3254,Volkswagen,Polo,Volkswagen Polo,27500,2010,5,96000,Essence,Manuelle,mahdia
3255,Volkswagen,Polo,Volkswagen Polo,27000,2011,5,148000,Essence,Manuelle,monastir
3256,Volkswagen,Polo,Volkswagen Polo,14300,1998,5,300000,Essence,Automatique,gabes
3257,Volkswagen,Polo,Volkswagen Polo,35800,2016,5,176000,Essence,Manuelle,manouba
3258,Volkswagen,Polo,Volkswagen Polo,20500,2008,5,278000,Essence,Manuelle,benarous
3259,Volkswagen,Polo,Volkswagen Polo,12500,2000,5,300000,Essence,Manuelle,kef
3260,Volkswagen,Polo,Volkswagen Polo,35000,2016,5,125000,Essence,Manuelle,manouba
3261,Volkswagen,Polo,Volkswagen Polo,28500,2011,5,140000,Essence,Manuelle,sousse
3262,Volkswagen,Polo,Volkswagen Polo,35500,2016,5,189000,Essence,Manuelle,benarous
3263,Volkswagen,Polo,Volkswagen Polo,26800,2013,5,122000,Essence,Manuelle,nabeul
3264,Volkswagen,Polo,Volkswagen Polo,15500,2004,5,196000,Essence,Manuelle,benarous
3265,Volkswagen,Polo,Volkswagen Polo,26800,2013,5,121000,Essence,Manuelle,nabeul
3266,Volkswagen,Polo,Volkswagen Polo,12500,2001,5,240000,Essence,Manuelle,sfax
3267,Volkswagen,Polo,Volkswagen Polo,27100,2010,5,154000,Essence,Manuelle,manouba
3268,Volkswagen,Polo,Volkswagen Polo,17000,2002,5,300000,Diesel,Manuelle,mahdia
3269,Volkswagen,Polo,Volkswagen Polo,32000,2016,5,125000,Essence,Manuelle,nabeul
3270,Volkswagen,Polo,Volkswagen Polo,39500,2017,5,71000,Essence,Manuelle,nabeul
3271,Volkswagen,Polo,Volkswagen Polo,13800,2000,5,120000,Essence,Manuelle,nabeul
3272,Volkswagen,Polo,Volkswagen Polo,42000,2018,5,56000,Essence,Manuelle,sfax
3273,Volkswagen,Polo,Volkswagen Polo,15500,2003,5,190000,Essence,Manuelle,sousse
3274,Volkswagen,Polo,Volkswagen Polo,16900,2004,5,198000,Essence,Manuelle,mahdia
3275,Volkswagen,Polo,Volkswagen Polo,30000,2013,5,207000,Essence,Manuelle,monastir
3276,Volkswagen,Polo,Volkswagen Polo,25000,2010,5,173000,Essence,Manuelle,manouba
3277,Volkswagen,Polo,Volkswagen Polo,18500,2007,5,200000,Essence,Manuelle,sousse
3278,Volkswagen,Polo,Volkswagen Polo,9200,1997,5,252000,Essence,Manuelle,beja
3279,Peugeot,407,Peugeot 407,23500,2009,6,245000,Diesel,Manuelle,tozeur
3280,Peugeot,Partner,Peugeot Partner,19000,2008,6,256000,Diesel,Manuelle,bizerte
3281,Peugeot,308,Peugeot 308,45000,2018,6,90000,Essence,Manuelle,kef
3282,Peugeot,308,Peugeot 308,22000,2009,6,167000,Essence,Manuelle,bizerte
3283,Peugeot,206,Peugeot 206,16000,2018,6,140000,Essence,Manuelle,nabeul
3284,Peugeot,206sedan,Peugeot 206sedan,16000,2018,6,140000,Essence,Manuelle,nabeul
3285,Peugeot,207,Peugeot 207,16000,2007,6,175000,Essence,Manuelle,gabes
3286,Peugeot,206sedan,Peugeot 206sedan,12800,2008,6,182000,Essence,Manuelle,sfax
3287,Peugeot,206sedan,Peugeot 206sedan,13300,2008,6,144000,Essence,Manuelle,kef
3288,Peugeot,206,Peugeot 206,13300,2008,6,143000,Essence,Manuelle,kef
3289,Peugeot,407,Peugeot 407,34000,2011,6,223000,Diesel,Manuelle,mahdia
3290,Peugeot,308,Peugeot 308,20500,2009,6,167000,Essence,Manuelle,bizerte
3291,Peugeot,308,Peugeot 308,21000,2008,6,191000,Essence,Manuelle,bizerte
3292,Peugeot,508,Peugeot 508,65000,2015,6,210000,Diesel,Manuelle,nabeul
3293,Peugeot,206,Peugeot 206,17000,2007,6,139000,Essence,Manuelle,bizerte
3294,Peugeot,308,Peugeot 308,23000,2009,6,240000,Essence,Manuelle,jendouba
3295,Peugeot,308,Peugeot 308,20500,2009,6,166000,Essence,Manuelle,bizerte
3296,Peugeot,308,Peugeot 308,21000,2008,6,191000,Essence,Manuelle,bizerte
3297,Peugeot,308,Peugeot 308,22500,2008,6,210000,Essence,Manuelle,kef
3298,Peugeot,308,Peugeot 308,27000,2010,6,240000,Diesel,Manuelle,bizerte
3299,Peugeot,508,Peugeot 508,37000,2011,6,145000,Diesel,Manuelle,nabeul
3300,Peugeot,Partner,Peugeot Partner,33333,2009,6,187000,Diesel,Manuelle,mahdia
3301,Peugeot,206,Peugeot 206,16500,2008,6,190000,Essence,Manuelle,kef
3302,Peugeot,Partner,Peugeot Partner,10500,2001,6,200000,Diesel,Manuelle,benarous
3303,Peugeot,308,Peugeot 308,20500,2009,6,220000,Essence,Manuelle,manouba
3304,Peugeot,2008,Peugeot 2008,13700,2008,6,15000,Diesel,Manuelle,nabeul
3305,Peugeot,5008,Peugeot 5008,45000,2011,6,178000,Diesel,Manuelle,tataouine
3306,Peugeot,5008,Peugeot 5008,45000,2011,6,178880,Diesel,Manuelle,tataouine
3307,Peugeot,207,Peugeot 207,23500,2009,6,160000,Essence,Manuelle,gabes
3308,Peugeot,407,Peugeot 407,20000,2006,6,219000,Diesel,Manuelle,tataouine
3309,Peugeot,Partner,Peugeot Partner,21000,2003,6,211065,Essence,Manuelle,kairouan
3310,Peugeot,Partner,Peugeot Partner,21000,2003,6,169000,Essence,Manuelle,kasserine
3311,Peugeot,308,Peugeot 308,23000,2008,6,179000,Essence,Manuelle,nabeul
3312,Peugeot,BIPPER,Peugeot BIPPER,22000,2016,6,137000,Diesel,Manuelle,kairouan
